Brand,model,Age,kmDriven,Transmission,Owner,FuelType,AskPrice,km_per_year,post_year,post_month
Toyota,Fortuner,1.0,19500,Automatic,second,Diesel,35.816284955916885,19500.0,2026,11
Maruti Suzuki,Alto-K10,12.0,100000,Manual,second,Petrol,35.81454540915146,8333.0,2026,11
Volkswagen,Ventotest,9.0,104771,Automatic,second,Diesel,35.81454541020884,11641.0,2026,11
Tata,Indica Ev2,12.0,168500,Manual,first,Diesel,35.81459394344136,14042.0,2026,11
Tata,Tigor,7.0,49000,Automatic,second,Petrol,33.57427000948639,7000.0,2026,11
Honda,City,7.0,70000,Manual,second,Petrol,35.87848849027855,10000.0,2026,11
Kia,Seltos,3.0,35213,Automatic,first,Petrol,35.814593978930326,11738.0,2026,10
Mercedes-Benz,E-Class,12.0,59695,Automatic,second,Diesel,38.17948579796328,4975.0,2026,10
Maruti Suzuki,Swift-Dzire,10.0,23,Automatic,second,Diesel,35.74809374183052,2.0,2026,11
Hyundai,Grand I10,8.0,45000,Manual,second,Petrol,38.17944023099832,5625.0,2026,11
Tata,Nexon,4.0,30000,Manual,first,Petrol,35.814546765298125,7500.0,2026,10
Tata,Nexon,5.0,31000,Manual,first,Petrol,35.81632924380336,6200.0,2026,11
Hyundai,Creta,4.0,55000,Automatic,second,Petrol,35.81454536985541,13750.0,2026,11
Maruti Suzuki,Ertiga,1.0,8500,Automatic,first,Petrol,33.575857660755176,8500.0,2026,11
Tata,Safari,11.0,87312,Manual,first,Diesel,35.81454676430722,7937.0,2026,11
Maruti Suzuki,Baleno,6.0,72000,Automatic,second,Petrol,35.81628368483316,12000.0,2026,11
Toyota,Fortuner,14.0,126000,Manual,first,Diesel,35.81454540915233,9000.0,2026,11
Audi,A4,11.0,55000,Automatic,second,Diesel,35.81454540918183,5000.0,2026,11
Toyota,Etios Liva,8.0,148000,Manual,first,Diesel,35.81454544701811,18500.0,2026,11
Toyota,28 Legender 4X2,9.0,168500,Automatic,second,Diesel,35.81449355282816,18722.0,2026,11
Volkswagen,Crosspolo,10.0,104600,Manual,second,Diesel,33.513698591839095,10460.0,2026,8
Maruti Suzuki,Vitara-Brezza,5.0,35000,Automatic,second,Diesel,35.87848721736374,7000.0,2026,11
MG,Hector Plus,1.0,27002,Automatic,first,Petrol,33.574221284645546,25624.5,2026,11
Mercedes-Benz,Gl-Class,10.0,94500,Automatic,second,Diesel,35.81454672642099,9450.0,2026,11
Jaguar,Xf,5.0,15000,Automatic,second,Diesel,35.816284955916885,3000.0,2026,11
Maruti Suzuki,Swift,8.0,1,Manual,first,Petrol,35.81459394344136,0.0,2026,11
Maruti Suzuki,Baleno,8.0,90000,Manual,second,Diesel,33.574221286844114,11250.0,2026,11
Maruti Suzuki,Swift-Dzire,7.0,42000,Manual,second,Petrol,38.11713185621088,6000.0,2026,11
Hyundai,Santro Xing,15.0,36200,Manual,first,Petrol,35.87685510247967,2413.0,2026,11
Toyota,Innova Crysta,6.0,98000,Automatic,second,Diesel,35.87685506449377,16333.0,2026,11
Toyota,Innova Crysta,2.0,21000,Automatic,first,Diesel,35.816284955916885,10500.0,2026,11
BMW,X1,7.0,39000,Automatic,second,Diesel,35.814546763248465,5571.0,2026,11
BMW,X3,12.0,168500,Automatic,second,Diesel,35.81449359334325,14042.0,2026,11
Kia,Seltos,4.0,34000,Manual,first,Diesel,35.876856375798845,8500.0,2026,10
Maruti Suzuki,Wagon-R,15.0,18000,Manual,second,Petrol,35.87689809810987,1200.0,2026,11
Toyota,Innova Crysta,4.0,33000,Manual,second,Diesel,38.1171790364354,8250.0,2026,11
Tata,Harrier,3.0,29336,Manual,first,Diesel,35.81274024686727,9779.0,2026,11
Mahindra,Bolero Neo,1.0,69000,Manual,first,Diesel,35.81449355282816,25624.5,2026,11
Honda,Jazz,13.0,90000,Manual,second,Petrol,35.87690073831375,6923.0,2026,11
Maruti Suzuki,Swift-Dzire,10.0,53000,Manual,first,Diesel,33.51196027686139,5300.0,2026,11
Maruti Suzuki,Swift-Dzire,7.0,155000,Manual,second,Diesel,35.87685510250738,22143.0,2026,11
Tata,Harrier,2.0,48000,Automatic,first,Diesel,35.81459394344136,24000.0,2026,11
Skoda,Kushaq,0.0,13000,Automatic,first,Petrol,35.81454544593178,9622.0,2026,11
Maruti Suzuki,Celerio-X,6.0,67452,Automatic,first,Petrol,33.512010155698235,11242.0,2026,11
Mini,Cooper S,7.0,22000,Automatic,second,Petrol,35.816284955916885,3143.0,2026,11
Maruti Suzuki,Ertiga,8.0,145000,Automatic,second,Diesel,35.87685510347305,18125.0,2026,11
BMW,X7,2.0,29000,Automatic,first,Diesel,35.816284955916885,14500.0,2026,11
Tata,Manza,13.0,150000,Manual,first,Diesel,35.87685374203202,11538.0,2026,11
Kia,Seltos,5.0,54500,Automatic,first,Diesel,35.87690073833886,10900.0,2026,11
BMW,5 Series,6.0,168500,Automatic,first,Diesel,35.816284955916885,25624.5,2026,11
Volkswagen,Polo,11.0,75000,Automatic,second,Petrol,33.511960316126746,6818.0,2026,11
Honda,Amaze,5.0,45000,Automatic,first,Petrol,38.179440196466345,9000.0,2026,11
Jeep,Compass,3.0,78000,Automatic,first,Diesel,35.814592585530434,25624.5,2026,11
BMW,5 Series,8.0,47000,Automatic,second,Diesel,35.816284955916885,5875.0,2026,11
Toyota,Innova,12.0,144600,Manual,second,Diesel,35.87685510347305,12050.0,2026,11
Mercedes-Benz,C-Class,6.0,51000,Automatic,second,Diesel,35.816284955916885,8500.0,2026,11
Toyota,Innova,9.0,168500,Manual,second,Diesel,35.81454541014755,18722.0,2026,11
Audi,A6,7.0,58000,Automatic,first,Petrol,35.816284955916885,8286.0,2026,11
Mahindra,Bolero Power Plus,11.0,168500,Automatic,first,Diesel,33.57431433499658,15318.0,2026,11
Skoda,Rapid,11.0,65000,Automatic,second,Petrol,35.81449359334323,5909.0,2026,11
Toyota,Land Cruiser,1.0,150000,Automatic,first,Diesel,35.816284955916885,25624.5,2026,11
Toyota,Corolla,10.0,65000,Manual,first,Petrol,38.11886877881816,6500.0,2026,11
Maruti Suzuki,Alto-800,6.0,22000,Manual,first,Petrol,38.11713054001289,3667.0,2026,11
Hyundai,Verna,11.0,72000,Automatic,second,Diesel,35.816283720349006,6545.0,2026,11
Tata,Nano,9.0,47000,Automatic,second,Petrol,35.74809515071818,5222.0,2026,11
Volkswagen,Ventotest,6.0,126000,Manual,first,Diesel,35.81454540915233,21000.0,2026,11
Hyundai,Verna,9.0,125350,Manual,second,Diesel,35.87685510347305,13928.0,2026,11
Renault,Duster,4.0,23000,Automatic,first,Petrol,35.81628495591616,5750.0,2026,11
Honda,City,7.0,120000,Manual,second,Diesel,35.81454540802352,17143.0,2026,11
Audi,Q5,10.0,50000,Automatic,second,Diesel,35.81454672642099,5000.0,2026,11
Maruti Suzuki,Ignis,6.0,31000,Manual,first,Petrol,35.81628368480271,5167.0,2026,11
BMW,3 Series Gt,9.0,61000,Automatic,second,Diesel,33.51196031721554,6778.0,2026,11
Tata,Indica,10.0,69000,Manual,first,Diesel,35.81454541023723,6900.0,2026,11
Toyota,Fortuner,9.0,154000,Automatic,second,Diesel,35.81459394346903,17111.0,2026,11
Maruti Suzuki,Swift,4.0,45000,Manual,first,Petrol,35.87685510248042,11250.0,2026,11
Nissan,Micra Primo,5.0,56000,Manual,second,Petrol,35.81454541020884,11200.0,2026,11
Toyota,Fortuner,10.0,86000,Automatic,second,Diesel,35.81454536985541,8600.0,2026,10
Hyundai,Verna,8.0,49000,Manual,second,Diesel,38.11713185730126,6125.0,2026,10
Hyundai,Verna,4.0,58000,Manual,second,Petrol,35.87848965315941,14500.0,2026,11
Maruti Suzuki,Maruti-Suzuki-Dzire,7.0,87000,Manual,first,Petrol,35.87690070496924,12429.0,2026,11
Mahindra,Xuv500,11.0,49200,Manual,first,Diesel,35.87685510250738,4473.0,2026,11
BMW,X5,3.0,21000,Automatic,first,Petrol,35.816284955916885,7000.0,2026,11
Toyota,Camry,1.0,10000,Automatic,first,Petrol,35.816284955916885,10000.0,2026,11
Toyota,Innova,17.5,168500,Manual,second,Diesel,35.87685513805804,9629.0,2026,11
Renault,Duster,8.0,63000,Manual,second,Diesel,35.81628368486083,7875.0,2026,11
Mercedes-Benz,Gla Class,7.0,32600,Automatic,second,Petrol,35.814593977937385,4657.0,2026,11
Maruti Suzuki,Ritz,9.0,31000,Manual,second,Petrol,35.81454541020884,3444.0,2026,11
Maruti Suzuki,Ignis,6.0,168500,Automatic,first,Diesel,38.18107474528008,25624.5,2026,11
Maruti Suzuki,Vitara-Brezza,7.0,42000,Manual,first,Diesel,35.81632924380334,6000.0,2026,11
Tata,Indigo Cs,12.0,100000,Manual,second,Diesel,35.81454541020884,8333.0,2026,11
Chevrolet,Tavera,16.0,168500,Manual,second,Diesel,35.87685637670326,10531.0,2026,11
Honda,Wrv,3.0,72000,Manual,first,Diesel,35.81449355395853,24000.0,2026,11
BMW,X1,12.0,70000,Automatic,first,Diesel,38.11713050211481,5833.0,2026,11
Maruti Suzuki,Wagon-R,12.0,152643,Manual,first,Petrol,35.87685637477743,12720.0,2026,11
Maruti Suzuki,Wagon-R,17.0,75000,Manual,second,Petrol,38.11886877881816,4412.0,2026,11
Maruti Suzuki,Swift-Dzire,14.0,78000,Manual,second,Petrol,35.81454536872425,5571.0,2026,11
Hyundai,I20,8.0,95000,Manual,second,Diesel,38.11713185621088,11875.0,2026,11
Maruti Suzuki,Swift,1.0,11000,Automatic,first,Petrol,35.876855103473005,11000.0,2026,11
Maruti Suzuki,S-Cross1,3.0,35000,Manual,first,Petrol,35.87680774206788,11667.0,2026,11
Hyundai,Santa Fe,10.0,61000,Automatic,first,Diesel,35.8145454080244,6100.0,2026,11
Volvo,S60 Cross Country,6.0,85000,Automatic,second,Diesel,35.87690070590029,14167.0,2026,11
Ford,Ecosport,6.0,32000,Manual,first,Diesel,33.574315645294384,5333.0,2026,11
Skoda,Slavia,2.0,40400,Automatic,first,Petrol,35.812688287110916,20200.0,2026,11
Maruti Suzuki,Swift,9.0,168500,Manual,second,Diesel,35.81454541020884,18722.0,2026,11
Tata,Punch,2.0,7200,Manual,first,Petrol,35.816284955916885,3600.0,2026,11
Maruti Suzuki,1000,4.0,49000,Manual,second,Diesel,38.11702303029633,12250.0,2026,11
Hyundai,Elite I20,7.0,71000,Manual,second,Petrol,35.8145454080244,10143.0,2026,11
BMW,3 Series,12.0,69000,Automatic,second,Diesel,35.87685510347307,5750.0,2026,11
Honda,City,13.0,110000,Manual,first,Petrol,35.87690070496924,8462.0,2026,11
Jaguar,Xj,9.0,92000,Automatic,second,Diesel,38.11713050320288,10222.0,2026,11
Skoda,Kushaq,2.0,39500,Automatic,first,Petrol,35.87690070496924,19750.0,2026,11
Mercedes-Benz,S-Class,8.0,168500,Automatic,second,Petrol,35.816284955916885,21062.0,2026,11
Hyundai,I10,11.0,99000,Manual,second,Petrol,35.816283684832335,9000.0,2026,11
Maruti Suzuki,Alto K10,6.0,105000,Automatic,second,Petrol,35.74809374183052,17500.0,2026,11
Tata,Nexon,5.0,120000,Manual,first,Diesel,38.118914337669274,24000.0,2026,11
Mini,Cooper Countryman,9.0,72000,Automatic,second,Petrol,35.81454544593178,8000.0,2026,11
Maruti Suzuki,Fronx,1.0,13000,Automatic,first,Petrol,35.81454541014755,13000.0,2026,11
Mahindra,Thar,3.0,45000,Manual,first,Petrol,38.0525377532822,15000.0,2026,11
Toyota,Fortuner,10.0,168000,Automatic,first,Diesel,35.74814560825144,16800.0,2026,11
Hyundai,I20,6.0,53000,Manual,second,Petrol,35.8145454080244,8833.0,2026,10
Maruti Suzuki,Celerio,7.0,44000,Automatic,second,Petrol,38.1171790364354,6286.0,2026,11
Mercedes-Benz,C-Class,11.0,89000,Automatic,second,Diesel,35.87685510247967,8091.0,2026,11
Audi,Q7,12.0,87000,Automatic,second,Diesel,35.81628372034903,7250.0,2026,11
Maruti Suzuki,S-Cross1,6.0,27800,Automatic,first,Diesel,35.81628368483316,4633.0,2026,10
Maruti Suzuki,Maruti-Suzuki-Dzire,7.0,62000,Automatic,first,Petrol,35.81454540918183,8857.0,2026,9
BMW,5 Series,8.0,47000,Automatic,second,Diesel,35.816284955916885,5875.0,2026,11
Honda,City Zx,17.5,160000,Manual,second,Petrol,35.814593978956275,9143.0,2026,11
Maruti Suzuki,Vitara-Brezza,8.0,93000,Manual,first,Diesel,35.87848849027855,11625.0,2026,11
Honda,City,3.0,37000,Automatic,first,Petrol,35.8163292438277,12333.0,2026,11
Volkswagen,Polo,9.0,65000,Manual,first,Petrol,35.74809374183052,7222.0,2026,11
Hyundai,I10,11.0,51000,Manual,second,Petrol,35.81454541023723,4636.0,2026,9
Maruti Suzuki,Alto-K10,10.0,98000,Manual,second,Petrol,35.748093742917305,9800.0,2026,11
MG,Hector,4.0,65000,Automatic,first,Petrol,38.11713053895461,16250.0,2026,11
Mercedes-Benz,Gl-Class,12.0,95000,Automatic,second,Diesel,35.81623508650734,7917.0,2026,11
Tata,Hexa,6.0,112000,Manual,second,Diesel,35.81628368486083,18667.0,2026,11
Hyundai,Creta,7.0,168500,Automatic,first,Diesel,35.87685510247967,24071.0,2026,11
Audi,Q7,12.0,87000,Automatic,second,Diesel,35.81628372034903,7250.0,2026,11
Skoda,Rapid,8.0,120000,Automatic,first,Diesel,35.81459258549993,15000.0,2026,11
Hyundai,Creta,7.0,69000,Automatic,second,Petrol,35.81454540918183,9857.0,2026,11
Maruti Suzuki,Wagon-R,8.0,79000,Manual,first,Petrol,38.1794857989187,9875.0,2026,11
Maruti Suzuki,Ertiga,8.0,63000,Manual,second,Diesel,35.878488457861444,7875.0,2026,11
Mercedes-Benz,C-Class,9.0,68000,Automatic,second,Petrol,35.87685637577141,7556.0,2026,11
BMW,3 Series Gt,8.0,75000,Automatic,second,Diesel,35.876855103472344,9375.0,2026,11
Toyota,Urban Cruiser,3.0,9110,Automatic,first,Petrol,35.81459394238262,3037.0,2026,11
MG,Astor,1.0,24000,Automatic,first,Petrol,35.816283685735414,24000.0,2026,11
Kia,Seltos,5.0,71000,Manual,first,Diesel,38.17944019550143,14200.0,2026,11
Hyundai,Creta,3.0,41000,Manual,first,Petrol,35.81628372034903,13667.0,2026,11
Maruti Suzuki,Grand Vitara,1.0,35000,Manual,first,Petrol,38.1810723103857,25624.5,2026,11
Maruti Suzuki,Baleno,3.0,38000,Manual,first,Petrol,35.87680774206788,12667.0,2026,11
Volkswagen,Polo,7.0,60000,Manual,first,Petrol,35.81628368486083,8571.0,2026,10
Kia,Seltos,4.0,16000,Automatic,first,Petrol,35.814545410209604,4000.0,2026,11
Tata,Nexon,6.0,168500,Automatic,second,Petrol,35.878488457861444,25624.5,2026,11
Maruti Suzuki,Swift-Dzire,9.0,74000,Manual,second,Diesel,38.11702303029633,8222.0,2026,11
Maruti Suzuki,Baleno,2.0,168500,Manual,first,Petrol,38.118914337669274,25624.5,2026,8
Honda,Mobilio,10.0,48000,Manual,second,Petrol,33.511960316126746,4800.0,2026,11
Maruti Suzuki,Baleno,6.0,110000,Manual,first,Petrol,35.81632921048397,18333.0,2026,11
MG,Hector,4.0,40000,Automatic,first,Petrol,35.74809370139258,10000.0,2026,11
Mercedes-Benz,E-Class,5.0,168500,Automatic,first,Diesel,35.816284955916885,25624.5,2026,11
Hyundai,Creta,9.0,75000,Automatic,second,Diesel,35.74814557141285,8333.0,2026,11
Toyota,Innova,10.0,130000,Manual,first,Diesel,35.87690070394471,13000.0,2026,11
Maruti Suzuki,Swift,1.0,30,Manual,first,Petrol,35.81454540915234,30.0,2026,11
Mercedes-Benz,Glc,4.0,69000,Automatic,first,Diesel,35.816284955916885,17250.0,2026,11
Hyundai,Elantra,5.0,62000,Manual,second,Diesel,35.81632924467523,12400.0,2026,11
Audi,A6,1.0,11000,Automatic,first,Petrol,35.816284955916885,11000.0,2026,11
Hyundai,I10,17.0,82000,Manual,second,Petrol,35.74989937059981,4824.0,2026,11
Chevrolet,Beat,11.0,112000,Manual,first,Diesel,35.878488458816335,10182.0,2026,11
Hyundai,Verna,5.0,168500,Manual,first,Petrol,35.87685510247967,25624.5,2026,11
Hyundai,Creta,1.0,11000,Manual,first,Petrol,35.74814560825144,11000.0,2026,11
Mahindra,Xuv500,9.0,68000,Manual,first,Diesel,35.87690070587497,7556.0,2026,11
Hyundai,New I20,0.0,3500,Manual,first,Petrol,38.115273340690564,9622.0,2026,11
Kia,Seltos,4.0,68000,Manual,first,Diesel,38.052537753255244,17000.0,2026,11
Mercedes-Benz,Gla Class,7.0,32600,Automatic,second,Petrol,35.814593977937385,4657.0,2026,11
Hyundai,Venue,5.0,42000,Manual,first,Diesel,35.816282327839275,8400.0,2026,11
Maruti Suzuki,Wagon-R,5.0,52468,Manual,first,Petrol,38.1171790364354,10494.0,2026,11
Volkswagen,Virtus,2.0,140000,Automatic,first,Petrol,38.05067875238871,25624.5,2026,11
Land Rover,Range Rover Evoque,6.0,73182,Automatic,first,Diesel,35.816284955916885,12197.0,2026,10
Hyundai,Santro,17.5,150000,Manual,second,Petrol,38.1189143035073,8571.0,2026,11
Maruti Suzuki,Alto,17.0,22,Manual,second,Petrol,35.74809374186009,1.0,2026,11
Hyundai,I10,15.0,112000,Manual,second,Petrol,35.74989937059981,7467.0,2026,11
Hyundai,Elantra,7.0,160000,Automatic,second,Petrol,35.81628372034903,22857.0,2026,11
Hyundai,Fluidic Verna,12.0,85000,Manual,second,Petrol,38.11713054001289,7083.0,2026,11
Maruti Suzuki,Swift,8.0,60000,Manual,first,Petrol,35.81628368585007,7500.0,2026,11
Toyota,Etios Liva,7.0,45669,Manual,second,Petrol,35.81459258549993,6524.0,2026,10
Chevrolet,Cruze,13.0,62000,Manual,first,Diesel,38.118868813343795,4769.0,2026,11
Tata,Nexon,5.0,39000,Manual,first,Diesel,35.878488457861444,7800.0,2026,11
Kia,Seltos,1.0,12000,Automatic,first,Petrol,38.11707864582132,12000.0,2026,11
Honda,Amaze,7.0,110000,Manual,second,Petrol,38.1810735842057,15714.0,2026,11
Maruti Suzuki,Wagon-R,10.0,80000,Manual,first,Petrol,35.876901930579656,8000.0,2026,11
Toyota,Innova,13.0,125000,Manual,second,Diesel,35.87685510347305,9615.0,2026,11
Toyota,Innova,12.0,168500,Manual,second,Diesel,35.814546765298125,14042.0,2026,11
Toyota,Innova Crysta,8.0,110000,Automatic,second,Diesel,35.8162836858241,13750.0,2026,11
Kia,Sonet,3.0,34000,Automatic,first,Diesel,35.81628368377438,11333.0,2026,11
Volvo,S60,12.0,84000,Automatic,first,Diesel,35.81454540915234,7000.0,2026,11
MG,Hector,3.0,24745,Automatic,second,Petrol,35.81454540915313,8248.0,2026,10
MG,Hector,4.0,168500,Automatic,first,Petrol,38.050678795515715,25624.5,2026,11
Toyota,Innova,10.0,168500,Manual,second,Diesel,35.74814557141367,16850.0,2026,11
Hyundai,Creta,7.0,86000,Manual,second,Diesel,35.87685510347305,12286.0,2026,11
Porsche,Cayenne,8.0,80400,Automatic,second,Diesel,35.816284955916885,10050.0,2026,11
Tata,Safari Storme,7.0,75000,Manual,first,Diesel,35.87685634014679,10714.0,2026,11
Audi,Q7,12.0,75000,Automatic,first,Diesel,35.81454676324931,6250.0,2026,11
Maruti Suzuki,Grand Vitara,0.0,1600,Manual,first,Petrol,38.050678795515715,9622.0,2026,11
Maruti Suzuki,Swift-Dzire,7.0,78000,Manual,first,Diesel,35.87680774206788,11143.0,2026,11
Toyota,Fortuner,1.0,168500,Automatic,first,Diesel,35.816284955916885,25624.5,2026,11
Land Rover,Range Rover Sport,9.0,64000,Automatic,second,Diesel,35.816284955916885,7111.0,2026,11
Hyundai,Verna,5.0,79146,Automatic,second,Petrol,35.81454540915234,15829.0,2026,10
Honda,Crv,9.0,168500,Automatic,second,Petrol,35.87685510247967,18722.0,2026,11
Maruti Suzuki,Ertiga,5.0,47110,Manual,second,Petrol,35.748145570354666,9422.0,2026,11
Maruti Suzuki,Swift,6.0,29000,Automatic,first,Petrol,35.81454544701811,4833.0,2026,11
Maruti Suzuki,Wagon-R,6.0,18052,Manual,second,Petrol,35.81628372029607,3009.0,2026,11
Porsche,Macan,3.0,39000,Automatic,second,Petrol,35.816284955916885,13000.0,2026,10
Hyundai,Grand I10,9.0,89000,Manual,second,Diesel,35.81628368579639,9889.0,2026,11
Maruti Suzuki,Wagon-R,4.0,26600,Automatic,first,Petrol,35.87685510250738,6650.0,2026,11
Maruti Suzuki,Swift-Dzire,8.0,83316,Manual,second,Diesel,35.81454540918183,10414.0,2026,11
Maruti Suzuki,Omni,15.0,95000,Manual,second,Petrol,35.87689809810987,6333.0,2026,11
BMW,X1,12.0,134000,Automatic,second,Diesel,35.876856375798205,11167.0,2026,11
Honda,City,15.0,94000,Automatic,first,Petrol,35.878488422229225,6267.0,2026,11
Honda,City Zx,17.5,120000,Automatic,second,Petrol,38.17944150211311,6857.0,2026,11
Tata,Indigo Ecs,11.0,93000,Manual,second,Diesel,38.118868813343774,8455.0,2026,11
Mahindra,Xuv500,7.0,27000,Manual,first,Diesel,38.050678795515715,3857.0,2026,11
Mahindra,Scorpio,4.0,34000,Manual,first,Diesel,35.81454540915234,8500.0,2026,11
Mercedes-Benz,C-Class,8.0,66000,Automatic,second,Diesel,38.117178998547004,8250.0,2026,11
Mercedes-Benz,S-Class,11.0,49000,Automatic,second,Petrol,35.81628498922952,4455.0,2026,9
Hyundai,Elite I20,4.0,40000,Manual,second,Petrol,35.87685510250738,10000.0,2026,11
Mercedes-Benz,C-Class,12.0,76294,Automatic,first,Petrol,35.81268824659786,6358.0,2026,10
Mercedes-Benz,E-Class,14.0,85000,Automatic,second,Petrol,35.81628495591616,6071.0,2026,11
Hyundai,Creta,3.0,38000,Manual,first,Diesel,38.050680242654074,12667.0,2026,11
Mahindra,Bolero,2.0,56800,Manual,first,Diesel,38.179440231025296,25624.5,2026,11
Kia,Seltos,3.0,95000,Manual,second,Diesel,38.050678795515715,25624.5,2026,11
Maruti Suzuki,Ertiga,5.0,15000,Automatic,second,Petrol,35.876855102507385,3000.0,2026,11
Volkswagen,Tiguan,6.0,52000,Automatic,first,Diesel,35.81628368483316,8667.0,2026,11
Mahindra,Verito,13.0,168500,Manual,second,Diesel,35.87690073831375,12962.0,2026,11
Maruti Suzuki,Zen-Estilo,17.5,100000,Manual,second,Petrol,35.74809374183052,5714.0,2026,11
Volkswagen,Ameo,5.0,168500,Manual,second,Diesel,35.87685510248042,25624.5,2026,11
Mahindra,Kuv 100,8.0,90000,Manual,second,Petrol,38.1794857989187,11250.0,2026,11
Honda,City,9.0,70000,Automatic,first,Petrol,35.876855103472344,7778.0,2026,11
Toyota,Innova Crysta,5.0,168500,Automatic,first,Diesel,38.179486991363056,25624.5,2026,11
Mercedes-Benz,M-Class,12.0,125000,Automatic,second,Diesel,35.814545409153155,10417.0,2026,10
Jaguar,Xf,11.0,50000,Automatic,second,Diesel,35.8163292438277,4545.0,2026,11
Jeep,Compass,2.0,21000,Automatic,first,Diesel,35.816284955916885,10500.0,2026,11
Tata,Nexon,2.0,20000,Automatic,second,Diesel,35.81449355282816,10000.0,2026,11
Ford,Ecosport,6.0,75000,Automatic,first,Petrol,38.118914337669274,12500.0,2026,11
Hyundai,Creta,7.0,160000,Automatic,second,Petrol,35.81628368486083,22857.0,2026,11
Ford,Ecosport,4.0,94000,Manual,first,Diesel,35.81454676430722,23500.0,2026,11
Honda,City Zx,12.0,62000,Manual,second,Petrol,35.87690070496924,5167.0,2026,11
Toyota,Fortuner,2.0,27000,Automatic,first,Diesel,35.816284955916885,13500.0,2026,11
Hyundai,Creta,6.0,82000,Automatic,first,Diesel,38.117129054200085,13667.0,2026,11
Tata,Nexon,5.0,34000,Automatic,first,Petrol,38.11717903742631,6800.0,2026,11
Honda,Brio,10.0,68569,Automatic,first,Petrol,33.57431433499658,6857.0,2026,10
Toyota,Fortuner,9.0,168500,Automatic,first,Diesel,35.81628372034903,18722.0,2026,11
Toyota,Innova,12.0,168500,Manual,second,Diesel,35.87685510248044,14042.0,2026,11
Mahindra,Scorpio,9.0,88000,Manual,second,Diesel,35.8163292438277,9778.0,2026,8
Hyundai,Elantra,6.0,90000,Manual,second,Diesel,35.816282327839275,15000.0,2026,11
Maruti Suzuki,Swift-Dzire,9.0,63000,Manual,first,Diesel,38.1171790364354,7000.0,2026,11
Honda,Wr-V,6.0,168500,Manual,first,Diesel,35.87685510247967,25624.5,2026,11
Mercedes-Benz,C-Class,10.0,96000,Automatic,second,Diesel,35.87685510247967,9600.0,2026,11
Maruti Suzuki,Zen-Estilo,14.0,86000,Manual,second,Petrol,35.81454541020884,6143.0,2026,11
