Age,kmDriven,AskPrice,km_per_year,post_year,post_month,Transmission_Manual,Owner_second,FuelType_Hybrid/CNG,FuelType_Petrol,Brand_encoded,model_encoded
6.0,71000,3.607,11833.0,2026,11,1,0,0,0,36.134,36.189
8.0,50000,3.607,6250.0,2026,11,0,1,1,0,36.199,36.501
5.0,61000,3.607,12200.0,2026,11,0,0,0,1,36.018,36.025
4.0,106000,3.607,25624.5,2026,11,1,0,0,0,36.539,36.353
7.0,60000,3.603,8571.0,2026,11,0,0,0,0,36.179,36.564
2.0,80000,3.605,25624.5,2026,11,0,0,1,0,36.018,36.065
2.0,21000,3.668,10500.0,2026,10,0,0,0,0,36.247,36.133
5.0,55000,3.607,11000.0,2026,11,1,0,1,0,35.975,36.004
7.0,45000,3.667,6429.0,2026,11,1,0,0,1,36.018,36.146
9.0,10,3.605,1.0,2026,11,1,1,1,0,36.018,36.136
10.0,59000,3.607,5900.0,2026,11,1,1,0,1,36.018,35.85
10.0,79000,3.607,7900.0,2026,11,1,1,1,0,36.022,35.983
6.0,46000,3.607,7667.0,2026,11,0,1,0,1,36.018,35.838
2.0,9665,3.607,4832.0,2026,11,0,0,0,1,36.018,35.828
13.0,81851,3.667,6296.0,2026,11,1,0,0,1,35.975,35.934
4.0,30000,3.607,7500.0,2026,11,1,0,0,1,36.018,36.128
3.0,29000,3.664,9667.0,2026,11,0,0,0,1,36.372,36.451
2.0,40000,3.607,20000.0,2026,11,0,0,0,0,36.018,36.136
8.0,117000,3.607,14625.0,2026,11,1,1,0,0,36.018,36.136
1.0,8235,3.666,8235.0,2026,11,1,0,0,1,36.018,36.136
3.0,33000,3.668,11000.0,2026,11,0,0,0,0,36.539,38.156
6.0,69000,3.607,11500.0,2026,11,0,1,1,0,36.199,36.175
14.0,90000,3.542,6429.0,2026,11,0,1,0,1,35.975,35.934
7.0,45730,3.607,6533.0,2026,11,0,1,1,0,36.022,35.983
10.0,168500,3.605,16850.0,2026,11,0,1,0,1,36.179,35.999
2.0,66000,3.666,25624.5,2026,11,1,1,1,0,36.018,35.902
5.0,155000,3.607,25624.5,2026,11,1,1,1,0,36.018,35.745
11.0,152000,3.54,13818.0,2026,11,1,0,0,0,36.018,35.997
6.0,80000,3.542,13333.0,2026,11,0,0,1,0,36.018,35.647
8.0,120000,3.667,15000.0,2026,11,1,1,0,0,36.087,36.983
7.0,65000,3.399,9286.0,2026,11,1,1,1,0,35.975,35.683
13.0,38000,3.605,2923.0,2026,11,0,0,0,1,36.018,35.902
13.0,90000,3.607,6923.0,2026,11,0,1,1,0,36.018,36.132
6.0,19000,3.607,3167.0,2026,11,0,0,0,1,36.018,36.065
12.0,65500,3.607,5458.0,2026,11,1,0,0,0,36.018,36.19
9.0,78000,3.667,8667.0,2026,11,1,1,0,0,36.179,35.999
4.0,9500,3.668,2375.0,2026,11,0,0,0,0,37.081,38.02
5.0,41538,3.607,8308.0,2026,11,0,0,1,0,36.179,35.999
11.0,90233,3.607,8203.0,2026,9,1,0,0,0,36.188,36.298
5.0,83000,3.607,16600.0,2026,9,0,0,0,0,36.018,35.88
7.0,81000,3.607,11571.0,2026,11,0,0,0,1,35.975,36.094
13.0,100000,3.667,7692.0,2026,11,0,1,1,0,35.975,36.998
9.0,77200,3.607,8578.0,2026,11,0,1,0,1,36.188,36.12
1.0,41000,3.542,25624.5,2026,11,0,0,1,0,35.975,36.114
15.0,88000,3.667,5867.0,2026,11,0,1,0,1,35.975,35.934
14.0,112329,3.607,8024.0,2026,11,1,1,1,0,36.087,35.971
15.0,119725,3.607,7982.0,2026,11,1,1,0,1,35.975,36.004
7.0,52145,3.607,7449.0,2026,11,1,0,0,0,36.018,36.232
1.0,7000,3.668,7000.0,2026,11,0,0,0,0,37.081,38.156
5.0,63000,3.605,12600.0,2026,11,1,0,0,0,36.018,35.88
6.0,48000,3.668,8000.0,2026,11,0,1,0,0,36.021,36.338
1.0,27000,3.668,25624.5,2026,11,0,0,1,0,36.018,35.942
13.0,75000,3.667,5769.0,2026,11,1,1,1,0,35.975,36.178
11.0,67980,3.607,6180.0,2026,11,1,0,0,1,36.018,36.065
9.0,72000,3.607,8000.0,2026,10,1,1,0,0,36.134,36.111
12.0,86000,3.607,7167.0,2026,11,1,0,0,0,36.539,35.85
5.0,20000,3.667,4000.0,2026,11,0,1,0,1,36.199,36.169
4.0,33000,3.607,8250.0,2026,11,0,0,0,1,36.022,35.983
4.0,80899,3.607,20225.0,2026,11,1,0,0,0,35.975,36.038
6.0,63000,3.668,10500.0,2026,11,0,0,0,0,37.081,36.681
10.0,70000,3.667,7000.0,2026,11,1,1,1,0,36.018,35.911
10.0,94000,3.607,9400.0,2026,11,0,1,0,0,37.196,37.36
7.0,22270,3.607,3181.0,2026,11,1,0,0,1,36.018,35.85
8.0,86000,3.607,10750.0,2026,11,1,1,0,0,36.022,35.932
13.0,86530,3.607,6656.0,2026,10,1,1,1,0,36.022,35.983
7.0,85000,3.607,12143.0,2026,11,0,1,1,0,36.018,35.745
13.0,117000,3.667,9000.0,2026,11,1,0,0,0,36.018,36.132
8.0,84067,3.668,10508.0,2026,11,0,0,0,0,37.081,38.156
13.0,80000,3.667,6154.0,2026,11,0,1,0,1,36.018,35.905
1.0,40000,3.607,25624.5,2026,11,1,1,1,0,36.018,36.065
13.0,47000,3.605,3615.0,2026,11,1,1,0,1,35.975,35.934
2.0,168500,3.664,25624.5,2026,11,1,1,1,0,36.018,36.128
5.0,71000,3.607,14200.0,2026,11,1,0,0,0,36.539,36.353
3.0,49780,3.668,16593.0,2026,11,1,0,0,1,36.018,36.128
10.0,27000,3.607,2700.0,2026,11,1,0,0,1,36.018,35.647
4.0,36000,3.668,9000.0,2026,11,0,0,1,0,36.539,36.809
9.0,71000,3.667,7889.0,2026,11,1,0,0,1,36.022,36.119
9.0,84000,3.607,9333.0,2026,11,0,0,0,0,36.021,36.338
4.0,19150,3.607,4788.0,2026,11,0,0,0,1,36.018,35.997
10.0,65000,3.668,6500.0,2026,11,0,1,0,0,36.021,36.338
6.0,113000,3.607,18833.0,2026,11,1,1,0,0,36.247,36.133
9.0,78000,3.662,8667.0,2026,11,1,1,0,0,36.134,36.403
7.0,91000,3.607,13000.0,2026,11,0,1,0,1,36.188,36.12
10.0,70000,3.667,7000.0,2026,11,1,0,1,0,36.018,35.647
7.0,168500,3.667,24071.0,2026,11,0,1,0,1,36.001,36.004
5.0,40000,3.607,8000.0,2026,11,1,0,1,0,35.975,36.004
2.0,14555,3.607,7278.0,2026,11,0,0,0,0,36.134,35.997
1.0,3000,3.607,3000.0,2026,11,1,0,0,1,36.018,35.88
9.0,168500,3.607,18722.0,2026,11,1,0,0,0,36.134,36.111
12.0,66000,3.607,5500.0,2026,11,1,1,0,1,36.018,35.911
11.0,81000,3.607,7364.0,2026,11,1,0,0,0,36.134,36.111
14.0,25000,3.605,1786.0,2026,11,1,1,0,1,36.087,35.971
5.0,60000,3.54,12000.0,2026,11,0,0,1,0,36.018,35.745
7.0,65000,3.399,9286.0,2026,11,1,1,1,0,35.975,35.683
4.0,58000,3.607,14500.0,2026,11,0,0,1,0,36.199,36.175
1.0,3500,3.668,3500.0,2026,11,0,0,0,1,37.196,38.129
8.0,56000,3.666,7000.0,2026,10,0,0,0,1,36.018,36.065
4.0,70000,3.607,17500.0,2026,11,1,0,1,0,36.018,36.065
2.0,72000,3.607,25624.5,2026,11,0,0,0,0,35.975,35.85
4.0,50000,3.607,12500.0,2026,11,1,1,0,1,36.018,35.902
14.0,50000,3.607,3571.0,2026,11,1,1,1,0,36.018,36.136
5.0,38096,3.666,7619.0,2026,11,1,0,0,0,36.199,36.169
10.0,83000,3.666,8300.0,2026,11,0,1,0,0,36.134,36.97
10.0,168500,3.668,16850.0,2026,11,0,1,0,0,37.081,37.91
3.0,62000,3.607,20667.0,2026,11,1,0,1,0,36.018,35.745
3.0,165000,3.607,25624.5,2026,10,0,0,1,0,36.018,35.902
7.0,61000,3.607,8714.0,2026,11,0,1,1,0,36.018,35.997
12.0,78000,3.607,6500.0,2026,11,0,1,0,0,36.087,36.325
10.0,88000,3.662,8800.0,2026,11,1,1,1,0,35.975,36.038
8.0,84500,3.607,10562.0,2026,11,1,0,0,0,36.018,35.88
6.0,94000,3.607,15667.0,2026,11,0,0,1,0,36.018,36.232
6.0,40000,3.607,6667.0,2026,11,1,0,0,1,36.018,35.824
7.0,41000,3.607,5857.0,2026,11,0,0,1,0,35.975,36.094
6.0,78000,3.607,13000.0,2026,11,1,0,0,0,35.975,36.038
6.0,168500,3.607,25624.5,2026,11,0,0,1,0,36.018,36.065
8.0,85000,3.607,10625.0,2026,11,1,1,1,0,36.018,35.911
9.0,117000,3.607,13000.0,2026,11,1,1,0,1,36.022,36.119
13.0,89000,3.605,6846.0,2026,11,0,1,1,0,36.539,36.203
8.0,111821,3.667,13978.0,2026,11,1,0,0,0,36.134,36.111
12.0,148723,3.607,12394.0,2026,11,1,1,1,0,36.018,36.128
12.0,77000,3.607,6417.0,2026,11,0,1,1,0,35.975,35.934
5.0,45000,3.605,9000.0,2026,11,0,1,0,1,36.022,35.983
13.0,84750,3.607,6519.0,2026,11,1,1,1,0,36.018,36.065
3.0,8000,3.607,2667.0,2026,11,0,1,0,1,35.975,35.834
5.0,160000,3.607,25624.5,2026,11,0,0,0,1,36.001,36.004
7.0,60000,3.607,8571.0,2026,11,1,1,0,1,36.018,36.025
9.0,81000,3.667,9000.0,2026,11,1,0,0,0,36.539,36.113
5.0,38000,3.607,7600.0,2026,11,1,0,0,1,36.022,36.013
10.0,41000,3.668,4100.0,2026,11,0,1,0,1,37.081,37.386
6.0,63000,3.542,10500.0,2026,11,0,1,0,0,37.081,36.116
6.0,51000,3.542,8500.0,2026,11,0,0,0,0,36.134,36.111
6.0,68000,3.667,11333.0,2026,11,1,0,0,0,36.018,35.997
12.0,108000,3.607,9000.0,2026,11,1,1,0,0,36.537,35.553
4.0,55000,3.668,13750.0,2026,10,0,0,0,0,36.54,37.004
11.0,68000,3.607,6182.0,2026,11,1,0,1,0,35.975,36.004
5.0,68000,3.607,13600.0,2026,11,1,0,1,0,36.018,36.128
8.0,168500,3.607,21062.0,2026,11,0,1,0,1,36.022,35.983
9.0,168500,3.605,18722.0,2026,11,0,0,0,0,37.101,37.564
15.0,92000,3.542,6133.0,2026,11,0,1,1,0,36.539,36.203
7.0,168500,3.607,24071.0,2026,11,0,0,0,0,37.081,36.658
10.0,52000,3.607,5200.0,2026,10,1,0,0,1,35.975,35.986
6.0,75000,3.607,12500.0,2026,11,1,1,0,0,36.018,35.997
1.0,97000,3.607,25624.5,2026,11,0,0,1,0,36.018,35.997
1.0,29000,3.607,25624.5,2026,11,1,0,1,0,36.199,35.669
3.0,52000,3.607,17333.0,2026,10,0,0,1,0,36.018,35.902
12.0,75000,3.607,6250.0,2026,11,0,1,0,0,37.196,37.36
5.0,7000,3.666,1400.0,2026,11,0,1,0,1,36.018,36.136
9.0,48000,3.607,5333.0,2026,11,1,0,1,0,36.018,36.128
14.0,87000,3.607,6214.0,2026,11,1,1,1,0,36.018,36.132
12.0,168500,3.607,14042.0,2026,11,1,1,0,0,36.539,36.145
8.0,103000,3.607,12875.0,2026,11,1,1,0,1,36.018,36.19
17.0,75000,3.607,4412.0,2026,11,1,1,1,0,36.018,35.905
8.0,168500,3.607,21062.0,2026,11,1,0,0,0,36.018,36.136
1.0,21000,3.666,21000.0,2026,11,0,0,1,0,36.018,36.128
15.0,85000,3.607,5667.0,2026,11,0,1,1,0,36.022,35.983
7.0,82000,3.607,11714.0,2026,11,1,0,0,0,36.018,35.233
11.0,50000,3.607,4545.0,2026,9,1,1,0,1,36.537,37.35
10.0,157000,3.607,15700.0,2026,11,0,1,0,0,37.081,36.537
11.0,113000,3.607,10273.0,2026,11,0,1,1,0,36.188,36.055
9.0,160,3.607,18.0,2026,11,0,1,1,0,36.539,36.809
17.0,168500,3.603,9912.0,2026,11,1,0,0,0,36.539,36.145
10.0,16500,3.607,1650.0,2026,11,0,0,0,0,36.021,36.338
2.0,52000,3.542,25624.5,2026,10,1,0,0,0,36.134,35.877
10.0,102000,3.607,10200.0,2026,11,0,1,0,1,35.975,35.843
9.0,36338,3.668,4038.0,2026,11,0,0,0,0,37.101,38.156
12.0,65000,3.542,5417.0,2026,11,1,1,0,0,35.993,35.256
9.0,123000,3.607,13667.0,2026,11,1,1,0,1,36.018,36.065
10.0,168500,3.667,16850.0,2026,11,0,0,0,0,36.021,35.848
5.0,168500,3.664,25624.5,2026,11,0,0,0,0,35.975,36.094
7.0,99000,3.607,14143.0,2026,11,1,0,0,0,36.179,35.999
7.0,82000,3.605,11714.0,2026,10,1,0,0,0,36.134,36.116
4.0,23000,3.607,5750.0,2026,11,1,0,0,1,35.975,35.961
4.0,168500,3.607,25624.5,2026,11,1,0,0,0,36.022,36.013
11.0,78649,3.542,7150.0,2026,11,0,1,0,0,36.021,35.848
0.0,25000,3.607,9622.0,2026,11,0,0,1,0,36.018,35.902
9.0,168500,3.607,18722.0,2026,11,1,1,1,0,36.539,36.203
6.0,85000,3.607,14167.0,2026,11,0,0,0,0,37.081,36.116
4.0,37800,3.607,9450.0,2026,11,1,0,0,1,36.018,36.025
7.0,168500,3.668,24071.0,2026,11,0,1,0,1,37.081,38.156
4.0,58000,3.607,14500.0,2026,11,0,0,1,0,36.199,36.175
9.0,54000,3.607,6000.0,2026,11,0,0,1,0,35.975,35.683
15.0,98000,3.607,6533.0,2026,11,1,1,0,0,36.539,36.145
6.0,72386,3.607,12064.0,2026,8,0,0,1,0,36.018,36.232
12.0,142000,3.607,11833.0,2026,11,1,1,0,0,36.134,36.111
9.0,61000,3.666,6778.0,2026,11,0,1,0,0,37.196,37.504
8.0,130000,3.607,16250.0,2026,11,0,1,1,0,36.539,36.809
10.0,168500,3.607,16850.0,2026,11,0,0,0,0,37.081,36.537
0.0,0,3.668,9622.0,2026,11,1,0,0,0,36.134,36.144
7.0,88000,3.666,12571.0,2026,11,1,1,0,0,36.022,36.013
2.0,60000,3.607,25624.5,2026,11,0,0,0,0,36.134,35.877
13.0,65000,3.667,5000.0,2026,11,1,0,1,0,36.018,36.065
3.0,53000,3.607,17667.0,2026,11,0,1,1,0,36.018,36.128
5.0,47500,3.607,9500.0,2026,11,0,1,1,0,35.975,36.038
3.0,43000,3.607,14333.0,2026,11,0,0,1,0,35.975,36.114
7.0,63441,3.607,9063.0,2026,11,0,0,0,1,35.975,36.094
5.0,55000,3.667,11000.0,2026,11,1,0,1,0,36.022,35.983
10.0,93000,3.607,9300.0,2026,10,0,0,1,0,36.022,35.983
7.0,66000,3.605,9429.0,2026,10,0,0,0,1,35.975,35.683
5.0,78000,3.607,15600.0,2026,11,0,0,1,0,35.975,36.004
2.0,30000,3.667,15000.0,2026,11,0,1,0,1,36.537,36.41
9.0,48000,3.607,5333.0,2026,11,1,1,0,1,36.022,36.119
3.0,50000,3.607,16667.0,2026,11,1,0,1,0,36.018,35.838
14.0,64000,3.542,4571.0,2026,11,1,1,0,1,35.975,36.004
10.0,80000,3.666,8000.0,2026,11,1,0,0,0,35.975,36.038
5.0,71000,3.668,14200.0,2026,11,1,1,0,0,36.018,36.128
6.0,105000,3.607,17500.0,2026,11,0,1,1,0,35.975,35.849
7.0,66000,3.668,9429.0,2026,11,0,1,0,0,37.081,38.02
13.0,168500,3.607,12962.0,2026,11,1,1,0,0,36.134,36.111
6.0,50000,3.607,8333.0,2026,10,1,1,0,1,35.975,35.683
7.0,85000,3.607,12143.0,2026,11,0,1,0,0,36.54,35.268
9.0,39000,3.607,4333.0,2026,11,1,0,0,1,36.018,36.136
4.0,45759,3.607,11440.0,2026,11,0,0,0,1,36.372,36.196
11.0,168500,3.607,15318.0,2026,11,1,1,0,1,35.975,35.986
11.0,120000,3.607,10909.0,2026,11,1,1,1,0,36.018,36.128
10.0,95000,3.666,9500.0,2026,11,1,1,1,0,36.018,36.065
11.0,98530,3.607,8957.0,2026,11,1,0,0,1,36.537,37.0
5.0,168500,3.668,25624.5,2026,11,0,1,0,0,37.335,37.827
7.0,75000,3.607,10714.0,2026,11,0,1,0,1,36.022,35.983
2.0,12000,3.607,6000.0,2026,11,1,0,0,1,36.199,35.669
13.0,168500,3.607,12962.0,2026,11,0,1,1,0,36.539,36.203
6.0,114000,3.667,19000.0,2026,11,1,1,1,0,36.018,36.065
17.0,75000,3.666,4412.0,2026,11,0,0,1,0,36.018,36.322
13.0,89000,3.542,6846.0,2026,11,1,1,0,0,36.539,36.976
7.0,51000,3.667,7286.0,2026,11,1,1,0,1,36.188,36.828
7.0,75000,3.667,10714.0,2026,11,0,1,1,0,36.537,37.35
9.0,168500,3.607,18722.0,2026,8,1,0,1,0,36.018,36.136
9.0,77000,3.605,8556.0,2026,11,0,1,0,0,36.099,36.125
8.0,75000,3.666,9375.0,2026,11,1,0,1,0,36.018,36.065
3.0,36250,3.607,12083.0,2026,11,1,0,0,1,36.001,36.058
14.0,105000,3.605,7500.0,2026,11,1,1,0,1,35.975,35.934
7.0,124000,3.607,17714.0,2026,11,1,1,0,0,36.018,35.997
7.0,164963,3.667,23566.0,2026,11,0,0,1,0,36.018,35.905
2.0,40000,3.607,20000.0,2026,11,1,0,0,0,36.134,35.877
8.0,110000,3.667,13750.0,2026,11,1,1,0,1,36.539,35.85
6.0,66200,3.607,11033.0,2026,11,1,1,1,0,35.975,35.849
7.0,53000,3.607,7571.0,2026,11,0,0,1,0,36.018,36.065
11.0,168500,3.607,15318.0,2026,11,1,0,0,0,36.537,35.553
4.0,168500,3.54,25624.5,2026,11,0,0,0,1,36.001,36.058
2.0,54000,3.607,25624.5,2026,11,1,0,1,0,36.018,36.128
10.0,69000,3.605,6900.0,2026,11,1,1,0,0,36.018,35.997
10.0,81000,3.607,8100.0,2026,11,1,1,1,0,35.975,36.022
15.0,71000,3.607,4733.0,2026,11,1,1,0,1,36.018,36.154
13.0,149000,3.667,11462.0,2026,11,0,1,1,0,35.975,36.998
4.0,65000,3.607,16250.0,2026,10,1,0,0,1,36.001,36.004
14.0,55000,3.667,3929.0,2026,11,0,1,1,0,35.975,36.355
9.0,125000,3.607,13889.0,2026,11,0,1,1,0,36.018,36.128
8.0,76000,3.607,9500.0,2026,11,1,0,0,0,36.134,36.091
13.0,57327,3.607,4410.0,2026,11,0,1,1,0,36.018,36.097
5.0,41000,3.607,8200.0,2026,8,1,0,0,1,35.975,36.423
10.0,7000,3.668,700.0,2026,11,0,0,0,1,38.041,38.156
9.0,50000,3.607,5556.0,2026,11,0,1,0,0,36.021,36.345
3.0,31000,3.605,10333.0,2026,11,1,0,0,1,36.018,35.828
11.0,90000,3.607,8182.0,2026,11,0,1,0,0,37.196,36.473
13.0,168500,3.607,12962.0,2026,11,1,0,0,1,35.975,35.934
8.0,65000,3.54,8125.0,2026,11,1,0,0,1,35.975,35.683
6.0,105000,3.605,17500.0,2026,11,0,1,1,0,36.018,35.828
2.0,27300,3.607,13650.0,2026,11,0,1,0,1,36.372,36.196
7.0,70000,3.666,10000.0,2026,11,0,0,0,1,36.018,36.128
8.0,29750,3.607,3719.0,2026,11,1,1,1,0,36.018,35.647
5.0,49000,3.668,9800.0,2026,11,0,0,0,0,37.196,36.473
9.0,168500,3.668,18722.0,2026,11,0,1,0,1,37.081,37.91
9.0,100000,3.607,11111.0,2026,11,0,1,1,0,36.018,35.997
8.0,149000,3.607,18625.0,2026,11,1,1,0,0,36.188,36.12
10.0,82310,3.607,8231.0,2026,11,1,1,0,1,35.975,35.683
14.0,168500,3.667,12036.0,2026,11,1,0,1,0,36.537,37.35
5.0,168500,3.667,25624.5,2026,11,1,1,1,0,36.018,35.902
8.0,68000,3.542,8500.0,2026,11,0,1,0,0,35.975,36.094
8.0,47000,3.668,5875.0,2026,11,0,1,0,0,37.196,37.36
11.0,120000,3.607,10909.0,2026,11,0,1,1,0,36.539,36.203
9.0,168500,3.607,18722.0,2026,11,1,1,0,0,36.539,36.113
17.5,78374,3.607,4479.0,2026,10,1,1,1,0,36.539,36.21
6.0,128000,3.607,21333.0,2026,11,0,0,0,0,36.018,35.997
8.0,80000,3.667,10000.0,2026,11,1,1,1,0,36.018,35.911
11.0,46000,3.607,4182.0,2026,11,0,1,0,1,36.022,36.269
4.0,76500,3.668,19125.0,2026,11,0,0,0,0,37.196,37.319
10.0,89000,3.542,8900.0,2026,11,1,0,0,0,36.539,36.203
8.0,81000,3.607,10125.0,2026,11,1,1,0,0,36.179,35.999
11.0,168500,3.664,15318.0,2026,11,1,1,0,0,36.539,36.145
7.0,61500,3.607,8786.0,2026,11,1,1,0,1,36.001,36.004
13.0,88000,3.607,6769.0,2026,11,1,1,1,0,36.018,35.973
9.0,82000,3.668,9111.0,2026,11,0,1,0,0,37.081,37.004
5.0,59000,3.607,11800.0,2026,11,0,0,0,1,36.018,36.549
8.0,41000,3.667,5125.0,2026,11,1,1,0,1,36.018,36.128
0.0,168500,3.607,9622.0,2026,11,1,1,1,0,36.018,36.097
10.0,98400,3.607,9840.0,2026,11,1,1,0,0,36.537,35.553
2.0,26000,3.668,13000.0,2026,11,0,1,0,1,36.018,36.232
13.0,65000,3.667,5000.0,2026,11,1,1,0,0,36.188,36.12
10.0,49000,3.607,4900.0,2026,11,1,1,1,0,35.975,36.355
8.0,15,3.607,2.0,2026,11,0,0,1,0,36.199,36.501
2.0,20591,3.668,10296.0,2026,11,0,0,1,0,36.54,38.156
6.0,104000,3.605,17333.0,2026,10,0,0,0,0,36.018,35.838
6.0,65000,3.607,10833.0,2026,10,1,0,0,0,36.134,36.111
15.0,80000,3.667,5333.0,2026,11,0,1,1,0,36.022,35.983
6.0,54000,3.605,9000.0,2026,11,0,0,0,0,36.099,36.125
9.0,38000,3.607,4222.0,2026,11,1,0,0,1,35.975,36.004
11.0,106000,3.607,9636.0,2026,11,0,1,1,0,36.539,36.203
5.0,123000,3.607,24600.0,2026,11,0,0,1,0,35.975,36.423
2.0,30000,3.668,15000.0,2026,11,0,0,0,0,36.372,38.156
9.0,160000,3.607,17778.0,2026,11,1,1,0,0,36.539,36.145
3.0,65000,3.542,21667.0,2026,11,0,0,0,0,36.372,36.451
1.0,9990,3.603,9990.0,2026,11,0,0,1,0,36.018,36.128
13.0,76000,3.542,5846.0,2026,11,1,0,1,0,36.018,35.997
5.0,61000,3.605,12200.0,2026,11,0,0,0,1,36.018,36.025
1.0,7900,3.668,7900.0,2026,11,0,0,0,0,36.539,36.976
7.0,50000,3.666,7143.0,2026,11,1,1,1,0,36.018,36.128
5.0,30000,3.668,6000.0,2026,11,0,1,0,0,37.081,37.644
8.0,99000,3.607,12375.0,2026,11,0,1,0,0,36.021,34.554
4.0,65874,3.607,16468.0,2026,11,1,1,1,0,36.018,36.065
6.0,54855,3.668,9142.0,2026,11,0,0,0,0,37.081,38.02
2.0,168500,3.664,25624.5,2026,11,0,0,1,0,36.018,36.549
6.0,35000,3.668,5833.0,2026,11,0,0,0,0,36.745,38.156
6.0,72000,3.666,12000.0,2026,11,1,0,1,0,36.018,36.025
12.0,118000,3.607,9833.0,2026,11,0,1,0,0,37.081,36.681
4.0,95000,3.607,23750.0,2026,11,0,0,0,1,36.018,36.335
16.0,92000,3.607,5750.0,2026,11,0,1,1,0,36.539,36.203
12.0,110000,3.666,9167.0,2026,11,0,1,1,0,36.018,36.065
4.0,48963,3.605,12241.0,2026,11,1,0,1,0,36.018,35.647
10.0,104600,3.607,10460.0,2026,11,1,1,0,0,36.188,36.256
14.0,80000,3.607,5714.0,2026,11,0,1,1,0,35.975,35.934
5.0,65000,3.607,13000.0,2026,11,1,0,0,0,36.018,35.88
7.0,168500,3.607,24071.0,2026,11,0,1,0,0,36.018,35.822
7.0,168500,3.607,24071.0,2026,11,1,0,0,0,36.099,36.125
9.0,168500,3.542,18722.0,2026,11,0,0,0,0,36.54,35.268
9.0,102000,3.54,11333.0,2026,11,0,0,1,0,36.022,36.119
7.0,142000,3.667,20286.0,2026,11,0,1,1,0,36.018,35.902
7.0,84000,3.607,12000.0,2026,11,0,1,1,0,35.975,35.843
11.0,78000,3.607,7091.0,2026,11,0,1,1,0,36.022,36.103
9.0,56560,3.607,6284.0,2026,11,1,0,0,0,36.018,36.128
16.0,98000,3.607,6125.0,2026,11,0,1,0,1,36.022,36.103
6.0,32000,3.607,5333.0,2026,11,1,0,0,1,36.179,35.85
5.0,30500,3.607,6100.0,2026,11,0,1,0,1,36.022,36.119
1.0,83940,3.607,25624.5,2026,7,1,0,0,1,35.975,36.094
14.0,60565,3.607,4326.0,2026,11,1,1,0,0,36.199,36.254
5.0,68000,3.605,13600.0,2026,10,1,1,1,0,36.018,35.745
8.0,69000,3.668,8625.0,2026,11,0,1,0,0,36.021,36.51
3.0,68000,3.605,22667.0,2026,11,1,0,1,0,35.975,36.114
5.0,49000,3.607,9800.0,2026,11,1,1,1,0,35.975,35.683
9.0,73000,3.605,8111.0,2026,11,0,0,0,0,36.021,36.345
10.0,125000,3.667,12500.0,2026,11,1,1,0,0,36.539,36.145
14.0,123300,3.667,8807.0,2026,11,0,1,1,0,36.018,35.902
6.0,79000,3.607,13167.0,2026,11,1,0,0,0,36.018,36.136
12.0,89000,3.607,7417.0,2026,11,1,0,0,0,36.018,36.136
5.0,78000,3.607,15600.0,2026,11,1,0,1,0,36.018,35.745
10.0,62000,3.605,6200.0,2026,11,1,1,0,1,35.975,35.683
1.0,49000,3.607,25624.5,2026,11,1,0,0,0,36.134,35.877
4.0,68000,3.607,17000.0,2026,11,0,0,1,0,36.001,36.004
7.0,84000,3.607,12000.0,2026,11,1,1,0,1,36.022,36.013
10.0,168500,3.607,16850.0,2026,11,0,1,1,0,36.018,35.745
5.0,76000,3.668,15200.0,2026,11,0,0,0,0,36.54,37.004
7.0,150000,3.668,21429.0,2026,9,0,0,0,0,37.081,38.156
8.0,82000,3.607,10250.0,2026,11,1,1,0,1,35.975,35.683
12.0,85000,3.542,7083.0,2026,9,0,0,0,0,37.196,36.227
1.0,10000,3.668,10000.0,2026,11,0,0,0,1,37.081,38.156
5.0,49000,3.668,9800.0,2026,11,0,0,0,0,37.196,36.473
6.0,43000,3.607,7167.0,2026,11,0,0,0,0,37.196,36.473
12.0,105000,3.607,8750.0,2026,11,1,1,1,0,36.018,36.128
6.0,27000,3.668,4500.0,2026,11,0,1,0,0,38.156,38.156
16.0,168500,3.607,10531.0,2026,11,1,0,0,0,36.134,36.189
7.0,50000,3.607,7143.0,2026,11,1,1,1,0,36.018,36.025
8.0,135000,3.607,16875.0,2026,10,1,0,0,0,35.975,35.897
2.0,69000,3.607,25624.5,2026,11,1,0,0,1,36.018,35.997
11.0,62000,3.607,5636.0,2026,11,0,1,0,1,36.188,36.055
13.0,70000,3.542,5385.0,2026,11,1,1,1,0,36.087,33.546
10.0,110000,3.667,11000.0,2026,11,0,0,1,0,36.539,36.203
9.0,68530,3.607,7614.0,2026,9,1,1,0,0,36.179,35.999
3.0,10000,3.607,3333.0,2026,11,0,1,0,1,36.134,35.877
4.0,42349,3.668,10587.0,2026,10,0,1,0,0,37.081,36.681
7.0,62000,3.667,8857.0,2026,11,0,1,1,0,36.018,35.647
7.0,35866,3.607,5124.0,2026,10,0,0,1,0,36.018,36.025
9.0,78000,3.607,8667.0,2026,11,1,0,0,0,36.001,36.969
0.0,16500,3.607,9622.0,2026,11,0,0,1,0,36.018,36.025
9.0,65000,3.662,7222.0,2026,11,0,1,0,1,36.018,35.745
6.0,43000,3.607,7167.0,2026,11,0,0,0,0,36.54,36.412
13.0,80000,3.607,6154.0,2026,11,1,1,0,0,36.018,35.997
1.0,28000,3.607,25624.5,2026,11,0,1,0,0,35.975,35.85
5.0,60000,3.607,12000.0,2026,11,1,1,1,0,36.022,36.119
